system:index,B1,B2,B3,B4,B5,B6,B7,Continent,Country,Depth_avg,Dis_avg,Elevation,Grand_id,Hylak_id,Lake_area,Lake_name,Lake_type,Poly_src,Pour_lat,Pour_long,QA_PIXEL,QA_RADSAT,Res_time,SAA,SZA,Shore_dev,Shore_len,Slope_100,VAA,VZA,Vol_res,Vol_src,Vol_total,Wshd_area,.geo
0000000000000000035f_3472,0.5138889,0.49535224,0.52744085,0.5622309,0.12608701,255.3445,0.072314754,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15663,6983,1.28,10.05,0.39,10235,550,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05345690048253,43.92807711666316]}"
0000000000000000035f_3473,0.5105523,0.4883793,0.52744085,0.5622309,0.12608701,255.3445,0.072314754,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15663,6983,1.28,10.05,0.39,10235,550,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05383058387235,43.92808021163721]}"
0000000000000000035f_3474,0.5172255,0.4883793,0.5452439,0.5622309,0.12122359,255.3445,0.072314754,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15663,6983,1.28,10.05,0.39,10235,550,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05420426732186,43.928083305389436]}"
0000000000000000035f_3475,0.5205621,0.49535224,0.53930956,0.5622309,0.12122359,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15663,6983,1.28,10.05,0.39,10235,550,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05457795083106,43.92808639791984]}"
0000000000000000035f_3476,0.5172255,0.50232524,0.52744085,0.5622309,0.12122359,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15663,6982,1.28,10.05,0.39,10235,549,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.0549516343999,43.92808948922844]}"
0000000000000000035f_3477,0.50054246,0.49535224,0.52744085,0.5622309,0.12608701,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15663,6982,1.28,10.05,0.39,10235,549,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05532531802837,43.92809257931521]}"
0000000000000000035f_3478,0.50054246,0.4883793,0.52744085,0.5622309,0.12608701,255.3445,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15663,6982,1.28,10.05,0.39,10236,549,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05569900171643,43.92809566818017]}"
0000000000000000035f_3479,0.5038791,0.4883793,0.5333752,0.56941354,0.12608701,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15663,6982,1.28,10.05,0.39,10236,549,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05607268546407,43.928098755823314]}"
0000000000000000035f_3480,0.5072157,0.4883793,0.5215065,0.5622309,0.12608701,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15663,6982,1.28,10.05,0.39,10236,548,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05644636927127,43.92810184224463]}"
0000000000000000035f_3481,0.49720582,0.48140633,0.52744085,0.5622309,0.116360165,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15663,6982,1.28,10.05,0.39,10236,548,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05682005313798,43.92810492744413]}"
0000000000000000035f_3482,0.26697952,0.21643403,0.2425916,0.25337794,0.10176991,257.2642,0.06556374,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15660,6983,1.28,10.05,0.39,10228,570,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02580890518857,43.92757462847038]}"
0000000000000000035f_3483,0.3904342,0.3628661,0.39688495,0.41139573,0.10176991,256.62906,0.052061707,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15660,6983,1.28,10.05,0.39,10228,569,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02618258240527,43.92757781382749]}"
0000000000000000035f_3484,0.4838594,0.46746042,0.5037034,0.5622309,0.12122359,255.98918,0.06556374,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15660,6983,1.28,10.05,0.39,10228,569,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02655625968342,43.927580997962835]}"
0000000000000000035f_3485,0.49720582,0.4883793,0.5215065,0.56941354,0.116360165,255.98918,0.072314754,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15660,6983,1.28,10.05,0.39,10228,569,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02692993702297,43.927584180876416]}"
0000000000000000035f_3486,0.49720582,0.4883793,0.51557213,0.5622309,0.12122359,255.98918,0.072314754,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15660,6983,1.28,10.05,0.39,10228,569,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02730361442393,43.927587362568225]}"
0000000000000000035f_3487,0.50054246,0.48140633,0.5215065,0.56941354,0.116360165,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15660,6983,1.28,10.05,0.39,10228,568,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02767729188623,43.927590543038264]}"
0000000000000000035f_3488,0.50054246,0.4883793,0.5096378,0.5622309,0.116360165,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15660,6983,1.28,10.05,0.39,10228,568,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02805096940989,43.927593722286545]}"
0000000000000000035f_3489,0.50054246,0.4883793,0.51557213,0.5622309,0.12122359,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15660,6983,1.28,10.05,0.39,10228,568,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02842464699486,43.927596900313056]}"
0000000000000000035f_3490,0.5072157,0.4883793,0.5215065,0.5622309,0.12608701,255.98918,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10228,567,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02879832464116,43.9276000771178]}"
0000000000000000035f_3491,0.5105523,0.49535224,0.52744085,0.5622309,0.12608701,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10228,567,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.0291720023487,43.92760325270077]}"
0000000000000000035f_3492,0.5105523,0.49535224,0.53930956,0.5622309,0.12122359,255.98918,0.072314754,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10229,567,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02954568011751,43.92760642706198]}"
0000000000000000035f_3493,0.50054246,0.49535224,0.5333752,0.5622309,0.12122359,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10229,567,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02991935794752,43.927609600201414]}"
0000000000000000035f_3494,0.5038791,0.49535224,0.5333752,0.5622309,0.12608701,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10229,566,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03029303583875,43.927612772119076]}"
0000000000000000035f_3495,0.5072157,0.49535224,0.52744085,0.5622309,0.12122359,255.98918,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10229,566,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03066671379116,43.92761594281497]}"
0000000000000000035f_3496,0.5172255,0.4883793,0.52744085,0.5622309,0.12608701,255.98918,0.072314754,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10229,566,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03104039180472,43.92761911228909]}"
0000000000000000035f_3497,0.5138889,0.49535224,0.52744085,0.5622309,0.12122359,255.98918,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10229,566,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03141406987942,43.927622280541435]}"
0000000000000000035f_3498,0.5138889,0.50232524,0.5333752,0.5622309,0.12608701,255.98918,0.06556374,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10229,565,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03178774801522,43.92762544757202]}"
0000000000000000035f_3499,0.5105523,0.49535224,0.5333752,0.5622309,0.12122359,255.98918,0.072314754,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10229,565,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.0321614262121,43.927628613380826]}"
0000000000000000035f_3500,0.5072157,0.4883793,0.5333752,0.5622309,0.13581385,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10229,565,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03253510447006,43.927631777967854]}"
0000000000000000035f_3501,0.5105523,0.4883793,0.5215065,0.5622309,0.12122359,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10229,565,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03290878278904,43.9276349413331]}"
0000000000000000035f_3502,0.5038791,0.4883793,0.52744085,0.5622309,0.12122359,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10229,564,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03328246116905,43.92763810347659]}"
0000000000000000035f_3503,0.5138889,0.4883793,0.5333752,0.5622309,0.116360165,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10230,564,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03365613961004,43.9276412643983]}"
0000000000000000035f_3504,0.5138889,0.49535224,0.53930956,0.56941354,0.12122359,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10230,564,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03402981811199,43.927644424098226]}"
0000000000000000035f_3505,0.5105523,0.49535224,0.5333752,0.5622309,0.12608701,255.3445,0.072314754,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10230,564,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.0344034966749,43.92764758257638]}"
0000000000000000035f_3506,0.5138889,0.49535224,0.52744085,0.5622309,0.12608701,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10230,563,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03477717529871,43.92765073983276]}"
0000000000000000035f_3507,0.5105523,0.49535224,0.5333752,0.5622309,0.12122359,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10230,563,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03515085398344,43.92765389586736]}"
0000000000000000035f_3508,0.5105523,0.4883793,0.5333752,0.5550483,0.12608701,255.3445,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10230,563,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03552453272903,43.927657050680175]}"
0000000000000000035f_3509,0.5105523,0.4883793,0.5333752,0.5550483,0.13095042,255.3445,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10230,563,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03589821153547,43.92766020427122]}"
0000000000000000035f_3510,0.5105523,0.49535224,0.52744085,0.5622309,0.12122359,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10230,562,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03627189040273,43.92766335664048]}"
0000000000000000035f_3511,0.5105523,0.4883793,0.5333752,0.5550483,0.12122359,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10230,562,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.0366455693308,43.92766650778797]}"
0000000000000000035f_3512,0.5138889,0.49535224,0.53930956,0.5622309,0.12122359,255.98918,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10230,562,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03701924831965,43.92766965771367]}"
0000000000000000035f_3513,0.5038791,0.49535224,0.53930956,0.5550483,0.12122359,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10231,561,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03739292736925,43.9276728064176]}"
0000000000000000035f_3514,0.5138889,0.4883793,0.5333752,0.5550483,0.13095042,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10231,561,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03776660647958,43.92767595389974]}"
0000000000000000035f_3515,0.5138889,0.49535224,0.5333752,0.5622309,0.12122359,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10231,561,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03814028565063,43.9276791001601]}"
0000000000000000035f_3516,0.5105523,0.4883793,0.5333752,0.56941354,0.12122359,255.3445,0.072314754,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10231,561,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03851396488236,43.927682245198675]}"
0000000000000000035f_3517,0.5172255,0.4883793,0.5333752,0.5622309,0.116360165,255.3445,0.072314754,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10231,560,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03888764417474,43.92768538901547]}"
0000000000000000035f_3518,0.5138889,0.49535224,0.5333752,0.5622309,0.12608701,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15661,6983,1.28,10.05,0.39,10231,560,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03926132352777,43.92768853161048]}"
0000000000000000035f_3519,0.5138889,0.49535224,0.52744085,0.5622309,0.12122359,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10231,560,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.0396350029414,43.92769167298371]}"
0000000000000000035f_3520,0.5172255,0.49535224,0.53930956,0.5622309,0.12608701,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10231,560,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04000868241563,43.927694813135155]}"
0000000000000000035f_3521,0.5138889,0.4883793,0.5333752,0.5622309,0.12608701,255.3445,0.072314754,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10231,559,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.0403823619504,43.92769795206481]}"
0000000000000000035f_3522,0.5205621,0.50232524,0.53930956,0.56941354,0.12122359,255.3445,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10231,559,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04075604154575,43.92770108977268]}"
0000000000000000035f_3523,0.5205621,0.4883793,0.5333752,0.56941354,0.12122359,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10232,559,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04112972120161,43.92770422625877]}"
0000000000000000035f_3524,0.5105523,0.50232524,0.53930956,0.57659614,0.12608701,255.3445,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10232,559,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04150340091796,43.927707361523076]}"
0000000000000000035f_3525,0.5105523,0.49535224,0.53930956,0.5622309,0.13095042,255.3445,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10232,558,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04187708069479,43.927710495565584]}"
0000000000000000035f_3526,0.5138889,0.49535224,0.53930956,0.5622309,0.12608701,255.3445,0.06556374,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10232,558,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04225076053206,43.92771362838631]}"
0000000000000000035f_3527,0.5138889,0.49535224,0.5333752,0.5550483,0.12122359,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10232,558,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04262444042975,43.92771675998525]}"
0000000000000000035f_3528,0.5172255,0.49535224,0.52744085,0.5622309,0.12608701,255.3445,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10232,558,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04299812038785,43.9277198903624]}"
0000000000000000035f_3529,0.5138889,0.49535224,0.5333752,0.5622309,0.12122359,255.3445,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10232,557,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04337180040633,43.92772301951776]}"
0000000000000000035f_3530,0.5205621,0.49535224,0.5215065,0.5622309,0.12608701,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10232,557,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04374548048516,43.927726147451324]}"
0000000000000000035f_3531,0.5172255,0.49535224,0.52744085,0.5550483,0.12122359,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10232,557,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04411916062432,43.927729274163106]}"
0000000000000000035f_3532,0.5205621,0.49535224,0.53930956,0.5622309,0.116360165,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10232,557,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04449284082379,43.927732399653095]}"
0000000000000000035f_3533,0.5105523,0.49535224,0.53930956,0.56941354,0.12122359,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10233,556,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04486652108355,43.927735523921285]}"
0000000000000000035f_3534,0.5105523,0.49535224,0.53930956,0.56941354,0.12122359,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10233,556,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04524020140356,43.92773864696769]}"
0000000000000000035f_3535,0.5205621,0.50232524,0.5333752,0.56941354,0.12608701,255.3445,0.0925678,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10233,556,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04561388178381,43.92774176879231]}"
0000000000000000035f_3536,0.5172255,0.49535224,0.53930956,0.56941354,0.13095042,255.3445,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10233,555,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04598756222428,43.92774488939513]}"
0000000000000000035f_3537,0.5138889,0.49535224,0.5333752,0.56941354,0.12608701,255.98918,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10233,555,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04636124272493,43.927748008776156]}"
0000000000000000035f_3538,0.5138889,0.49535224,0.5333752,0.56941354,0.12122359,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10233,555,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04673492328574,43.927751126935384]}"
0000000000000000035f_3539,0.5105523,0.50232524,0.5333752,0.56941354,0.12608701,255.98918,0.085816786,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10233,555,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04710860390671,43.92775424387282]}"
0000000000000000035f_3540,0.5138889,0.49535224,0.53930956,0.56941354,0.12608701,255.98918,0.07906577,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10233,554,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04748228458779,43.92775735958846]}"
0000000000000000035f_3541,0.5172255,0.50232524,0.5333752,0.56941354,0.13095042,255.3445,0.072314754,Asia,Kazakhstan,1.3,1.677,516,0,171608,4.93,,1,SWBD,43.923467,80.027459,13600,0,44.8,15662,6983,1.28,10.05,0.39,10233,554,0.0,3,6.49,1064.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04785596532896,43.927760474082305]}"
