system:index,B1,B2,B3,B4,B5,B6,B7,Continent,Country,Depth_avg,Dis_avg,Elevation,Grand_id,Hylak_id,Lake_area,Lake_name,Lake_type,Poly_src,Pour_lat,Pour_long,QA_PIXEL,QA_RADSAT,Res_time,SAA,SZA,Shore_dev,Shore_len,Slope_100,VAA,VZA,Vol_res,Vol_src,Vol_total,Wshd_area,.geo
00000000000000000318_728,0.44680035,0.4322861,0.42647097,0.30314073,0.024018366,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15390,4610,1.23,4.63,0.63,-7058,583,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84021558161699,63.74498186271039]}"
00000000000000000318_729,0.45233884,0.44000286,0.42318738,0.307115,0.024018366,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15390,4610,1.23,4.63,0.63,-7058,583,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84082332705648,63.74497832073566]}"
00000000000000000318_730,0.4283387,0.41299433,0.4067694,0.2832695,0.02132747,272.38654,0.010129491,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15390,4610,1.23,4.63,0.63,-7058,583,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84143107232526,63.74497477620017]}"
00000000000000000318_731,0.44310802,0.42071104,0.41333658,0.29519224,0.02132747,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15390,4610,1.23,4.63,0.63,-7058,583,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84203881742319,63.74497122910392]}"
00000000000000000318_732,0.4338772,0.41299433,0.4067694,0.29121798,0.02132747,272.38654,0.010129491,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15390,4610,1.23,4.63,0.63,-7058,584,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84264656235013,63.7449676794469]}"
00000000000000000318_733,0.4394157,0.4245694,0.41333658,0.30314073,0.026709262,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15391,4610,1.23,4.63,0.63,-7058,584,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84325430710597,63.74496412722911]}"
00000000000000000318_734,0.44126186,0.4245694,0.4166202,0.30314073,0.026709262,272.38654,0.010129491,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15391,4610,1.23,4.63,0.63,-7058,584,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84386205169059,63.744960572450566]}"
00000000000000000318_735,0.41541556,0.4052776,0.39363503,0.28724372,0.024018366,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15391,4610,1.23,4.63,0.63,-7057,584,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84446979610387,63.74495701511126]}"
00000000000000000318_736,0.39326155,0.37441072,0.37064987,0.27134675,0.024018366,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15391,4610,1.23,4.63,0.63,-7057,585,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84507754034568,63.744953455211196]}"
00000000000000000318_737,0.40987706,0.3859858,0.39035144,0.31506348,0.018636573,272.38654,0.010129491,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15391,4610,1.23,4.63,0.63,-7057,585,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8456852844159,63.74494989275037]}"
00000000000000000318_738,0.3489536,0.3281104,0.32139596,0.27929524,0.03478195,272.38654,0.025070818,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7061,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82319080899717,63.74481079588608]}"
00000000000000000318_739,0.4283387,0.42071104,0.43303815,0.4024969,0.050927334,272.38654,0.02880615,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82379855338678,63.744807325654314]}"
00000000000000000318_740,0.43756953,0.42071104,0.42647097,0.4183939,0.064381815,272.38654,0.040012147,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82440629760913,63.74480385286177]}"
00000000000000000318_741,0.3858769,0.37055236,0.38050064,0.36275443,0.06169092,272.38654,0.036276814,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82501404166406,63.74480037750846]}"
00000000000000000318_742,0.4283387,0.4245694,0.42647097,0.4104454,0.05361823,272.38654,0.036276814,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8256217855515,63.74479689959437]}"
00000000000000000318_743,0.465262,0.54803693,0.5610983,0.5296728,0.050927334,272.38654,0.032541484,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15388,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82622952927129,63.74479341911952]}"
00000000000000000318_744,0.465262,0.5943373,0.6136358,0.5614668,0.050927334,272.38654,0.032541484,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15388,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82683727282331,63.74478993608389]}"
00000000000000000318_745,0.465262,0.5904789,0.60378504,0.5654411,0.05361823,271.84717,0.032541484,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82744501620745,63.74478645048749]}"
00000000000000000318_746,0.465262,0.602054,0.62020296,0.58133805,0.050927334,271.84717,0.036276814,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82805275942357,63.74478296233033]}"
00000000000000000318_747,0.465262,0.6329209,0.65632254,0.613132,0.05361823,271.84717,0.032541484,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82866050247156,63.744779471612404]}"
00000000000000000318_748,0.465262,0.65607107,0.67930764,0.62902904,0.056309126,272.38654,0.036276814,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82926824535129,63.74477597833371]}"
00000000000000000318_749,0.465262,0.57118714,0.5742327,0.5018531,0.04285464,272.38654,0.032541484,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82987598806265,63.74477248249426]}"
00000000000000000318_750,0.46341583,0.4554363,0.43632174,0.32301196,0.029400159,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8304837306055,63.74476898409404]}"
00000000000000000318_751,0.39510775,0.38212743,0.36736628,0.24352702,0.018636573,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15389,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83109147297971,63.744765483133065]}"
00000000000000000318_752,0.44864652,0.4361445,0.43303815,0.32698622,0.018636573,272.38654,0.010129491,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15389,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83169921518518,63.74476197961134]}"
00000000000000000318_753,0.465262,0.48630318,0.47900847,0.39057416,0.024018366,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83230695722177,63.74475847352885]}"
00000000000000000318_754,0.465262,0.50945336,0.5085608,0.41441965,0.029400159,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83291469908937,63.744754964885594]}"
00000000000000000318_755,0.465262,0.49787825,0.49214283,0.39852268,0.026709262,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83352244078786,63.744751453681594]}"
00000000000000000318_756,0.465262,0.50945336,0.515128,0.41441965,0.026709262,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83413018231708,63.74474793991684]}"
00000000000000000318_757,0.465262,0.49016154,0.49871,0.4104454,0.02132747,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83473792367695,63.744744423591335]}"
00000000000000000318_758,0.4597235,0.4940199,0.5052772,0.4183939,0.026709262,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83534566486733,63.74474090470508]}"
00000000000000000318_759,0.465262,0.50945336,0.515128,0.44223937,0.029400159,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83595340588809,63.744737383258084]}"
00000000000000000318_760,0.465262,0.5210284,0.53482956,0.44621363,0.026709262,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8365611467391,63.744733859250324]}"
00000000000000000318_761,0.465262,0.5248868,0.54139674,0.4621106,0.029400159,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83716888742028,63.74473033268181]}"
00000000000000000318_762,0.465262,0.50173664,0.5052772,0.40647116,0.029400159,272.38654,0.025070818,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83777662793145,63.744726803552574]}"
00000000000000000318_763,0.465262,0.46701136,0.46915767,0.36275443,0.024018366,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83838436827253,63.74472327186258]}"
00000000000000000318_764,0.46156967,0.45157793,0.44288892,0.32301196,0.02132747,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83899210844336,63.74471973761185]}"
00000000000000000318_765,0.45603117,0.4361445,0.42975456,0.307115,0.026709262,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83959984844385,63.744716200800376]}"
00000000000000000318_766,0.4449542,0.42842776,0.41333658,0.28724372,0.02132747,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15390,4610,1.23,4.63,0.63,-7058,583,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84020758827386,63.74471266142816]}"
00000000000000000318_767,0.4449542,0.4245694,0.41005298,0.2832695,0.02132747,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15390,4610,1.23,4.63,0.63,-7058,583,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84081532793327,63.744709119495205]}"
00000000000000000318_768,0.42649254,0.4052776,0.39691862,0.27134675,0.015945677,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15390,4610,1.23,4.63,0.63,-7058,583,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84142306742196,63.744705575001525]}"
00000000000000000318_769,0.465262,0.44386122,0.43960533,0.31506348,0.02132747,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15390,4610,1.23,4.63,0.63,-7058,583,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8420308067398,63.7447020279471]}"
00000000000000000318_770,0.45603117,0.44000286,0.42975456,0.31506348,0.02132747,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15390,4610,1.23,4.63,0.63,-7058,584,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84263854588667,63.744698478331934]}"
00000000000000000318_771,0.454185,0.44386122,0.42975456,0.31506348,0.024018366,272.38654,0.025070818,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15391,4610,1.23,4.63,0.63,-7058,584,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84324628486243,63.744694926156036]}"
00000000000000000318_772,0.42649254,0.40913597,0.39363503,0.27929524,0.02132747,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15391,4610,1.23,4.63,0.63,-7058,584,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.843854023667,63.744691371419414]}"
00000000000000000318_773,0.36556908,0.35126054,0.34109753,0.24352702,0.02132747,272.38654,0.010129491,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15391,4610,1.23,4.63,0.63,-7057,584,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84446176230021,63.74468781412207]}"
00000000000000000318_774,0.35079977,0.3281104,0.32467955,0.23557852,0.02132747,272.38654,0.010129491,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15391,4610,1.23,4.63,0.63,-7057,585,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84506950076197,63.74468425426397]}"
00000000000000000318_775,0.4080309,0.3859858,0.38706782,0.32698622,0.02132747,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15391,4610,1.23,4.63,0.63,-7057,585,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84567723905214,63.74468069184517]}"
00000000000000000318_776,0.33233812,0.30110186,0.2984108,0.2832695,0.06707271,272.38654,0.040012147,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7061,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82318297766588,63.74454159343594]}"
00000000000000000318_777,0.3544921,0.34354383,0.35751548,0.3428832,0.09129078,272.38654,0.05121814,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82379071627538,63.74453812324509]}"
00000000000000000318_778,0.308338,0.27023497,0.27214205,0.275321,0.059000023,272.38654,0.04748281,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82439845471761,63.7445346504935]}"
00000000000000000318_779,0.3175688,0.2856684,0.2951272,0.26339826,0.056309126,272.38654,0.036276814,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82500619299245,63.744531175181166]}"
00000000000000000318_780,0.3544921,0.3281104,0.33453035,0.32698622,0.059000023,272.38654,0.032541484,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82561393109978,63.744527697308094]}"
00000000000000000318_781,0.45049268,0.45929465,0.4625905,0.44223937,0.05361823,272.38654,0.036276814,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82622166903947,63.74452421687428]}"
00000000000000000318_782,0.465262,0.5904789,0.6070686,0.5654411,0.050927334,271.84717,0.02880615,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15388,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82682940681141,63.74452073387974]}"
00000000000000000318_783,0.465262,0.5981957,0.6169194,0.57338953,0.050927334,271.84717,0.032541484,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82743714441546,63.74451724832444]}"
00000000000000000318_784,0.465262,0.61748743,0.6497553,0.5853123,0.048236437,271.84717,0.02880615,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82804488185151,63.74451376020842]}"
00000000000000000318_785,0.465262,0.55961204,0.57751626,0.5296728,0.050927334,271.84717,0.02880615,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82865261911942,63.74451026953165]}"
00000000000000000318_786,0.44864652,0.5133117,0.5184116,0.45416212,0.048236437,271.84717,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8292603562191,63.74450677629416]}"
00000000000000000318_787,0.44126186,0.463153,0.45273972,0.3508317,0.029400159,271.84717,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82986809315038,63.74450328049593]}"
00000000000000000318_788,0.4135694,0.40141925,0.38050064,0.259424,0.024018366,271.84717,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83047582991317,63.74449978213698]}"
00000000000000000318_789,0.3858769,0.37441072,0.3607991,0.24750127,0.024018366,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15389,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83108356650735,63.74449628121729]}"
00000000000000000318_790,0.3914154,0.38984415,0.38050064,0.275321,0.024018366,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15389,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83169130293277,63.744492777736866]}"
00000000000000000318_791,0.454185,0.4747281,0.46915767,0.37467718,0.024018366,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83229903918932,63.74448927169572]}"
00000000000000000318_792,0.465262,0.5287452,0.53154594,0.4342909,0.029400159,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83290677527688,63.74448576309385]}"
00000000000000000318_793,0.465262,0.46701136,0.4560233,0.34685746,0.024018366,272.38654,0.010129491,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83351451119533,63.74448225193126]}"
00000000000000000318_794,0.465262,0.49016154,0.49214283,0.39057416,0.026709262,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83412224694455,63.74447873820794]}"
00000000000000000318_795,0.465262,0.49787825,0.5085608,0.41441965,0.026709262,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83472998252438,63.74447522192389]}"
00000000000000000318_796,0.45603117,0.46701136,0.47900847,0.37865144,0.026709262,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83533771793473,63.74447170307913]}"
00000000000000000318_797,0.465262,0.463153,0.46915767,0.37070292,0.026709262,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8359454531755,63.74446818167365]}"
00000000000000000318_798,0.465262,0.50559497,0.5052772,0.4104454,0.029400159,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83655318824651,63.74446465770746]}"
00000000000000000318_799,0.465262,0.50559497,0.5184116,0.43031663,0.024018366,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83716092314766,63.74446113118055]}"
